#{"t_start": 1738536910.0206094, "env_id": "MountainCar-v0"}
r,l,t
-152.0,152,135.76492
-83.0,83,136.039374
-84.0,84,136.295122
-111.0,111,136.698904
-114.0,114,137.060775
-116.0,116,137.394066
-115.0,115,137.930957
-160.0,160,138.473809
-117.0,117,138.848428
-163.0,163,139.355978
-88.0,88,139.633488
-84.0,84,140.142694
-92.0,92,140.428416
-96.0,96,140.714123
-119.0,119,141.065976
-116.0,116,141.397866
-112.0,112,141.72012
-113.0,113,142.244384
-84.0,84,142.476943
-113.0,113,142.842178
-157.0,157,143.317929
-84.0,84,143.591087
-116.0,116,143.933573
-113.0,113,144.477355
-112.0,112,144.819358
-151.0,151,145.326298
-158.0,158,145.949177
-112.0,112,146.502423
-111.0,111,146.887366
-111.0,111,147.213752
-117.0,117,147.553363
-116.0,116,147.91527
-113.0,113,148.247736
-87.0,87,148.68321
-118.0,118,149.060625
-115.0,115,149.412304
-113.0,113,149.792004
-145.0,145,150.245377
-93.0,93,150.542298
-86.0,86,150.985766
-88.0,88,151.273252
-111.0,111,151.571144
-165.0,165,152.06198
-113.0,113,152.388347
-146.0,146,153.14164
-156.0,156,153.575499
-84.0,84,153.790609
-90.0,90,154.078096
-114.0,114,154.417079
-111.0,111,154.969855
-115.0,115,155.322033
-114.0,114,155.708742
-90.0,90,155.999069
-83.0,83,156.284032
-155.0,155,156.837346
-111.0,111,157.472012
-112.0,112,157.80573
-153.0,153,158.282052
-111.0,111,158.614597
-84.0,84,158.882865
-115.0,115,159.236158
-152.0,152,159.977049
-115.0,115,160.391423
-111.0,111,160.807454
-110.0,110,161.233443
-112.0,112,161.571775
-112.0,112,162.09285
-114.0,114,162.428275
-113.0,113,162.748048
-113.0,113,163.065757
-113.0,113,163.383885
-150.0,150,164.047093
-110.0,110,164.37254
-110.0,110,164.716908
-156.0,156,165.208979
-113.0,113,165.554981
-111.0,111,166.112075
-114.0,114,166.487065
-114.0,114,166.834743
-114.0,114,167.162131
-165.0,165,167.661265
-111.0,111,168.206738
-108.0,108,168.51028
-113.0,113,168.901589
-113.0,113,169.343254
-114.0,114,169.731549
-115.0,115,170.078055
-112.0,112,170.605867
-111.0,111,170.941198
-112.0,112,171.271106
-111.0,111,171.610559
-111.0,111,171.963929
-112.0,112,172.502547
-160.0,160,173.009797
-111.0,111,173.333586
-111.0,111,173.649569
-165.0,165,174.122267
-111.0,111,174.671408
-111.0,111,175.071712
-113.0,113,175.463439
-111.0,111,175.874779
-155.0,155,176.354893
-112.0,112,176.909796
-157.0,157,177.395405
-111.0,111,177.701862
-115.0,115,177.99469
-110.0,110,178.28835
-113.0,113,178.773759
-110.0,110,179.141035
-111.0,111,179.533431
-113.0,113,179.903555
-113.0,113,180.288534
-146.0,146,180.796539
-113.0,113,181.368455
-109.0,109,181.691995
-147.0,147,182.083788
-110.0,110,182.388754
-111.0,111,182.698647
-112.0,112,183.232874
-149.0,149,183.71896
-110.0,110,184.030671
-109.0,109,184.365993
-147.0,147,184.835547
-110.0,110,185.395451
-111.0,111,185.720775
-110.0,110,186.046527
-111.0,111,186.418572
-110.0,110,186.756803
-111.0,111,187.107727
-158.0,158,187.837017
-111.0,111,188.197756
-114.0,114,188.551009
-114.0,114,188.89171
-114.0,114,189.259244
-114.0,114,189.846632
-115.0,115,190.226358
-164.0,164,190.792489
-114.0,114,191.128484
-83.0,83,191.379794
-114.0,114,191.903713
-111.0,111,192.215734
-118.0,118,192.540576
-114.0,114,192.862206
-88.0,88,193.126938
-111.0,111,193.466753
-84.0,84,193.875942
-111.0,111,194.247208
-113.0,113,194.613859
-89.0,89,194.912628
-114.0,114,195.311676
-115.0,115,195.751678
-113.0,113,196.389925
-111.0,111,196.800125
-117.0,117,197.148838
-112.0,112,197.46546
-113.0,113,197.77791
-117.0,117,198.306278
-113.0,113,198.61602
-113.0,113,198.920035
-84.0,84,199.157465
-112.0,112,199.490169
-112.0,112,199.841407
-110.0,110,200.402664
-112.0,112,200.75205
-116.0,116,201.112035
-113.0,113,201.506544
-116.0,116,201.875316
-114.0,114,202.211623
-114.0,114,202.699692
-153.0,153,203.1
-155.0,155,203.53776
-115.0,115,203.845207
-113.0,113,204.382231
-115.0,115,204.717069
-115.0,115,205.075505
-115.0,115,205.402522
-84.0,84,205.63867
-115.0,115,205.966899
-113.0,113,206.491397
-112.0,112,206.795123
-116.0,116,207.132116
